hash,min,max,std_dev,empty_buckets,empty_buckets_percent,colliding_buckets,colliding_buckets_percent,total_colliding_keys,total_colliding_keys_percent,nanoseconds_total,nanoseconds_per_key,load_factor,reducer,dataset,numelements
xxh3_128_xor,0,11,1.00026,73592465,0.367962,52845538,0.264228,126438003,0.63219,6553199000,32.766,1,fastrange32,books_200M_uint64.ds,200000000
xxh3_128_xor,0,11,0.999998,73573903,0.36787,52843907,0.26422,126417810,0.632089,6642920000,33.2146,1,fastrange64,books_200M_uint64.ds,200000000
xxh3_128_xor,0,11,1.00003,73577438,0.367887,52846989,0.264235,126424427,0.632122,10102780000,50.5139,1,modulo,books_200M_uint64.ds,200000000
xxh3_128_xor,0,11,1.00003,73577438,0.367887,52846989,0.264235,126424427,0.632122,7760673000,38.8034,1,fast_modulo,books_200M_uint64.ds,200000000
xxh3_128_xor,0,11,1.00003,73577438,0.367887,52846989,0.264235,126424427,0.632122,7667867000,38.3393,1,branchless_fast_modulo,books_200M_uint64.ds,200000000
xxh3_128_city,0,11,1.00026,73592581,0.367963,52845009,0.264225,126437590,0.632188,7693466000,38.4673,1,fastrange32,books_200M_uint64.ds,200000000
xxh3_128_city,0,12,1.00003,73581040,0.367905,52852026,0.26426,126433066,0.632165,7862427000,39.3121,1,fastrange64,books_200M_uint64.ds,200000000
xxh3_128_city,0,11,1.00003,73574799,0.367874,52843441,0.264217,126418240,0.632091,10631604000,53.158,1,modulo,books_200M_uint64.ds,200000000
xxh3_128_city,0,11,1.00003,73574799,0.367874,52843441,0.264217,126418240,0.632091,7883627000,39.4181,1,fast_modulo,books_200M_uint64.ds,200000000
xxh3_128_city,0,11,1.00003,73574799,0.367874,52843441,0.264217,126418240,0.632091,7963360000,39.8168,1,branchless_fast_modulo,books_200M_uint64.ds,200000000
tabulation_small64,0,14,1.00036,73604661,0.368023,52850959,0.264255,126455620,0.632278,6215867000,31.0793,1,fastrange32,books_200M_uint64.ds,200000000
tabulation_small64,0,15,1.00005,73582079,0.36791,52853661,0.264268,126435740,0.632179,6784484000,33.9224,1,fastrange64,books_200M_uint64.ds,200000000
tabulation_small64,0,15,1.00017,73586528,0.367933,52846184,0.264231,126432712,0.632164,9333837000,46.6692,1,modulo,books_200M_uint64.ds,200000000
tabulation_small64,0,15,1.00017,73586528,0.367933,52846184,0.264231,126432712,0.632164,6897952000,34.4898,1,fast_modulo,books_200M_uint64.ds,200000000
tabulation_small64,0,15,1.00017,73586528,0.367933,52846184,0.264231,126432712,0.632164,7162906000,35.8145,1,branchless_fast_modulo,books_200M_uint64.ds,200000000
tabulation_large64,0,11,1.00021,73590260,0.367951,52848904,0.264245,126439164,0.632196,6191705000,30.9585,1,fastrange32,books_200M_uint64.ds,200000000
tabulation_large64,0,11,0.999966,73570575,0.367853,52845497,0.264227,126416072,0.63208,6878229000,34.3911,1,fastrange64,books_200M_uint64.ds,200000000
tabulation_large64,0,10,1.00001,73582583,0.367913,52856537,0.264283,126439120,0.632196,9529516000,47.6476,1,modulo,books_200M_uint64.ds,200000000
tabulation_large64,0,10,1.00001,73582583,0.367913,52856537,0.264283,126439120,0.632196,6858077000,34.2904,1,fast_modulo,books_200M_uint64.ds,200000000
tabulation_large64,0,10,1.00001,73582583,0.367913,52856537,0.264283,126439120,0.632196,7246942000,36.2347,1,branchless_fast_modulo,books_200M_uint64.ds,200000000
city64,0,12,1.00023,73600394,0.368002,52857068,0.264285,126457462,0.632287,5553575000,27.7679,1,fastrange32,books_200M_uint64.ds,200000000
city64,0,11,0.999962,73571302,0.367857,52845586,0.264228,126416888,0.632084,6231100000,31.1555,1,fastrange64,books_200M_uint64.ds,200000000
city64,0,10,0.999979,73575975,0.36788,52851946,0.26426,126427921,0.63214,9135628000,45.6781,1,modulo,books_200M_uint64.ds,200000000
city64,0,10,0.999979,73575975,0.36788,52851946,0.26426,126427921,0.63214,6070256000,30.3513,1,fast_modulo,books_200M_uint64.ds,200000000
city64,0,10,0.999979,73575975,0.36788,52851946,0.26426,126427921,0.63214,5776940000,28.8847,1,branchless_fast_modulo,books_200M_uint64.ds,200000000
city128_low,0,12,1.0002,73591761,0.367959,52850001,0.26425,126441762,0.632209,7883996000,39.42,1,fastrange32,books_200M_uint64.ds,200000000
city128_low,0,12,1.00001,73574361,0.367872,52843722,0.264219,126418083,0.63209,9051848000,45.2592,1,fastrange64,books_200M_uint64.ds,200000000
city128_low,0,11,0.999928,73573416,0.367867,52854652,0.264273,126428068,0.63214,12544852000,62.7243,1,modulo,books_200M_uint64.ds,200000000
city128_low,0,11,0.999928,73573416,0.367867,52854652,0.264273,126428068,0.63214,9466341000,47.3317,1,fast_modulo,books_200M_uint64.ds,200000000
city128_low,0,11,0.999928,73573416,0.367867,52854652,0.264273,126428068,0.63214,9717979000,48.5899,1,branchless_fast_modulo,books_200M_uint64.ds,200000000
city128_upp,0,12,1.00025,73589636,0.367948,52840173,0.264201,126429809,0.632149,9634361000,48.1718,1,fastrange32,books_200M_uint64.ds,200000000
city128_upp,0,11,1,73574232,0.367871,52844226,0.264221,126418458,0.632092,10009672000,50.0484,1,fastrange64,books_200M_uint64.ds,200000000
city128_upp,0,11,0.999949,73575314,0.367877,52851739,0.264259,126427053,0.632135,14133826000,70.6691,1,modulo,books_200M_uint64.ds,200000000
city128_upp,0,11,0.999949,73575314,0.367877,52851739,0.264259,126427053,0.632135,9948392000,49.742,1,fast_modulo,books_200M_uint64.ds,200000000
city128_upp,0,11,0.999949,73575314,0.367877,52851739,0.264259,126427053,0.632135,10045670000,50.2284,1,branchless_fast_modulo,books_200M_uint64.ds,200000000
city128_xor,0,10,1.00019,73591912,0.36796,52851847,0.264259,126443759,0.632219,9714324000,48.5716,1,fastrange32,books_200M_uint64.ds,200000000
city128_xor,0,11,0.999933,73568663,0.367843,52848180,0.264241,126416843,0.632084,9974996000,49.875,1,fastrange64,books_200M_uint64.ds,200000000
city128_xor,0,10,0.999978,73575733,0.367879,52850114,0.264251,126425847,0.632129,14334868000,71.6743,1,modulo,books_200M_uint64.ds,200000000
city128_xor,0,10,0.999978,73575733,0.367879,52850114,0.264251,126425847,0.632129,10082758000,50.4138,1,fast_modulo,books_200M_uint64.ds,200000000
city128_xor,0,10,0.999978,73575733,0.367879,52850114,0.264251,126425847,0.632129,10107882000,50.5394,1,branchless_fast_modulo,books_200M_uint64.ds,200000000
city128_city,0,10,1.00032,73598697,0.367993,52847844,0.264239,126446541,0.632233,10252991000,51.265,1,fastrange32,books_200M_uint64.ds,200000000
city128_city,0,12,0.999924,73572570,0.367863,52851999,0.26426,126424569,0.632123,10552935000,52.7647,1,fastrange64,books_200M_uint64.ds,200000000
city128_city,0,11,1.00003,73575954,0.36788,52846787,0.264234,126422741,0.632114,14927215000,74.6361,1,modulo,books_200M_uint64.ds,200000000
city128_city,0,11,1.00003,73575954,0.36788,52846787,0.264234,126422741,0.632114,12185174000,60.9259,1,fast_modulo,books_200M_uint64.ds,200000000
city128_city,0,11,1.00003,73575954,0.36788,52846787,0.264234,126422741,0.632114,12120966000,60.6048,1,branchless_fast_modulo,books_200M_uint64.ds,200000000
meow64_low,0,11,1.00028,73598587,0.367993,52852671,0.264263,126451258,0.632256,30459647000,152.298,1,fastrange32,books_200M_uint64.ds,200000000
meow64_low,0,10,1.00004,73581109,0.367906,52852148,0.264261,126433257,0.632166,30648997000,153.245,1,fastrange64,books_200M_uint64.ds,200000000
meow64_low,0,10,0.999992,73575244,0.367876,52848956,0.264245,126424200,0.632121,31640843000,158.204,1,modulo,books_200M_uint64.ds,200000000
meow64_low,0,10,0.999992,73575244,0.367876,52848956,0.264245,126424200,0.632121,30694723000,153.474,1,fast_modulo,books_200M_uint64.ds,200000000
meow64_low,0,10,0.999992,73575244,0.367876,52848956,0.264245,126424200,0.632121,30684822000,153.424,1,branchless_fast_modulo,books_200M_uint64.ds,200000000
meow64_upp,0,12,1.00029,73595144,0.367976,52844859,0.264224,126440003,0.6322,30492168000,152.461,1,fastrange32,books_200M_uint64.ds,200000000
meow64_upp,0,12,1.00008,73584427,0.367922,52852197,0.264261,126436624,0.632183,30615180000,153.076,1,fastrange64,books_200M_uint64.ds,200000000
meow64_upp,0,12,1.00003,73576062,0.36788,52848191,0.264241,126424253,0.632121,31540042000,157.7,1,modulo,books_200M_uint64.ds,200000000
meow64_upp,0,12,1.00003,73576062,0.36788,52848191,0.264241,126424253,0.632121,30743774000,153.719,1,fast_modulo,books_200M_uint64.ds,200000000
meow64_upp,0,12,1.00003,73576062,0.36788,52848191,0.264241,126424253,0.632121,30804988000,154.025,1,branchless_fast_modulo,books_200M_uint64.ds,200000000
uniform_random,0,7,0.951965,121325468,0.454971,44934331,0.168504,99593133,0.497966,14323484000,71.6174,0.75,do_nothing,books_200M_uint64.ds,200000000
mult64,0,29,2.33649,201103774,0.754139,33060161,0.123976,167497269,0.837486,6508687000,32.5434,0.75,fastrange32,books_200M_uint64.ds,200000000
mult64,0,10,1.00005,125973149,0.472399,46235515,0.173383,105541998,0.52771,5483660000,27.4183,0.75,fastrange64,books_200M_uint64.ds,200000000
mult64,0,12,1.32013,162708233,0.610156,58797909,0.220492,154839476,0.774197,7181706000,35.9085,0.75,modulo,books_200M_uint64.ds,200000000
mult64,0,12,1.32013,162708233,0.610156,58797909,0.220492,154839476,0.774197,5407674000,27.0384,0.75,fast_modulo,books_200M_uint64.ds,200000000
mult64,0,12,1.32013,162708233,0.610156,58797909,0.220492,154839476,0.774197,5210499000,26.0525,0.75,branchless_fast_modulo,books_200M_uint64.ds,200000000
fibo64,0,29,2.33652,201103754,0.754139,33059367,0.123973,167496455,0.837482,6554851000,32.7743,0.75,fastrange32,books_200M_uint64.ds,200000000
fibo64,0,11,1.00002,125968794,0.472383,46232877,0.173373,105535005,0.527675,5482066000,27.4103,0.75,fastrange64,books_200M_uint64.ds,200000000
fibo64,0,12,1.3201,162705044,0.610144,58793770,0.220477,154832148,0.774161,7188617000,35.9431,0.75,modulo,books_200M_uint64.ds,200000000
fibo64,0,12,1.3201,162705044,0.610144,58793770,0.220477,154832148,0.774161,5376926000,26.8846,0.75,fast_modulo,books_200M_uint64.ds,200000000
fibo64,0,12,1.3201,162705044,0.610144,58793770,0.220477,154832148,0.774161,5200985000,26.0049,0.75,branchless_fast_modulo,books_200M_uint64.ds,200000000
fibo_prime64,0,29,2.33652,201103754,0.754139,33059367,0.123973,167496455,0.837482,6231135000,31.1557,0.75,fastrange32,books_200M_uint64.ds,200000000
fibo_prime64,0,11,1.00002,125968794,0.472383,46232877,0.173373,105535005,0.527675,5483844000,27.4192,0.75,fastrange64,books_200M_uint64.ds,200000000
fibo_prime64,0,12,1.3201,162705044,0.610144,58793770,0.220477,154832148,0.774161,7185580000,35.9279,0.75,modulo,books_200M_uint64.ds,200000000
fibo_prime64,0,12,1.3201,162705044,0.610144,58793770,0.220477,154832148,0.774161,5368838000,26.8442,0.75,fast_modulo,books_200M_uint64.ds,200000000
fibo_prime64,0,12,1.3201,162705044,0.610144,58793770,0.220477,154832148,0.774161,5196023000,25.9801,0.75,branchless_fast_modulo,books_200M_uint64.ds,200000000
multadd64,0,10,1.00016,125978690,0.47242,46231074,0.173367,105543098,0.527715,5571296000,27.8565,0.75,fastrange32,books_200M_uint64.ds,200000000
multadd64,0,10,1.00009,125974431,0.472404,46232880,0.173373,105540645,0.527703,5702362000,28.5118,0.75,fastrange64,books_200M_uint64.ds,200000000
multadd64,0,10,1.00002,125965240,0.47237,46228512,0.173357,105527086,0.527635,8152128000,40.7606,0.75,modulo,books_200M_uint64.ds,200000000
multadd64,0,10,1.00002,125965240,0.47237,46228512,0.173357,105527086,0.527635,5753565000,28.7678,0.75,fast_modulo,books_200M_uint64.ds,200000000
multadd64,0,10,1.00002,125965240,0.47237,46228512,0.173357,105527086,0.527635,5727111000,28.6356,0.75,branchless_fast_modulo,books_200M_uint64.ds,200000000
mult64_shift60,0,11,1.00934,126843074,0.475662,46444152,0.174166,106620560,0.533103,5844196000,29.221,0.75,fastrange32,books_200M_uint64.ds,200000000
mult64_shift60,0,35,3.50007,250000093,0.9375,16665376,0.0624952,199998803,0.999994,3254504000,16.2725,0.75,fastrange64,books_200M_uint64.ds,200000000
mult64_shift60,0,12,1.28004,157348442,0.590057,56563883,0.212115,147245659,0.736228,7545447000,37.7272,0.75,modulo,books_200M_uint64.ds,200000000
mult64_shift60,0,12,1.28004,157348442,0.590057,56563883,0.212115,147245659,0.736228,5445442000,27.2272,0.75,fast_modulo,books_200M_uint64.ds,200000000
mult64_shift60,0,12,1.28004,157348442,0.590057,56563883,0.212115,147245659,0.736228,5259620000,26.2981,0.75,branchless_fast_modulo,books_200M_uint64.ds,200000000
fibo64_shift60,0,11,1.00933,126838451,0.475644,46440081,0.17415,106611866,0.533059,6068673000,30.3434,0.75,fastrange32,books_200M_uint64.ds,200000000
fibo64_shift60,0,35,3.50004,250000123,0.9375,16665325,0.062495,199998782,0.999994,3298687000,16.4934,0.75,fastrange64,books_200M_uint64.ds,200000000
fibo64_shift60,0,12,1.28002,157346516,0.590049,56559008,0.212096,147238858,0.736194,7599056000,37.9953,0.75,modulo,books_200M_uint64.ds,200000000
fibo64_shift60,0,12,1.28002,157346516,0.590049,56559008,0.212096,147238858,0.736194,5427214000,27.1361,0.75,fast_modulo,books_200M_uint64.ds,200000000
fibo64_shift60,0,12,1.28002,157346516,0.590049,56559008,0.212096,147238858,0.736194,5255839000,26.2792,0.75,branchless_fast_modulo,books_200M_uint64.ds,200000000
fibo_prime64_shift60,0,11,1.00933,126838451,0.475644,46440081,0.17415,106611866,0.533059,5913826000,29.5691,0.75,fastrange32,books_200M_uint64.ds,200000000
fibo_prime64_shift60,0,35,3.50004,250000123,0.9375,16665325,0.062495,199998782,0.999994,3268802000,16.344,0.75,fastrange64,books_200M_uint64.ds,200000000
fibo_prime64_shift60,0,12,1.28002,157346516,0.590049,56559008,0.212096,147238858,0.736194,7532040000,37.6602,0.75,modulo,books_200M_uint64.ds,200000000
fibo_prime64_shift60,0,12,1.28002,157346516,0.590049,56559008,0.212096,147238858,0.736194,5430529000,27.1526,0.75,fast_modulo,books_200M_uint64.ds,200000000
fibo_prime64_shift60,0,12,1.28002,157346516,0.590049,56559008,0.212096,147238858,0.736194,5268533000,26.3427,0.75,branchless_fast_modulo,books_200M_uint64.ds,200000000
multadd64_shift60,0,10,1.00009,125971525,0.472393,46229015,0.173359,105533874,0.527669,6135836000,30.6792,0.75,fastrange32,books_200M_uint64.ds,200000000
multadd64_shift60,0,35,3.50004,250000112,0.9375,16665287,0.0624948,199998733,0.999994,4517738000,22.5887,0.75,fastrange64,books_200M_uint64.ds,200000000
multadd64_shift60,0,10,1,125963919,0.472365,46228314,0.173356,105525567,0.527628,9404324000,47.0216,0.75,modulo,books_200M_uint64.ds,200000000
multadd64_shift60,0,10,1,125963919,0.472365,46228314,0.173356,105525567,0.527628,6856351000,34.2818,0.75,fast_modulo,books_200M_uint64.ds,200000000
multadd64_shift60,0,10,1,125963919,0.472365,46228314,0.173356,105525567,0.527628,6668012000,33.3401,0.75,branchless_fast_modulo,books_200M_uint64.ds,200000000
murmur3_128_low,0,10,1.00014,125974964,0.472406,46229228,0.17336,105537526,0.527688,9554481000,47.7724,0.75,fastrange32,books_200M_uint64.ds,200000000
murmur3_128_low,0,10,1.00007,125972325,0.472396,46232228,0.173371,105537887,0.527689,10185683000,50.9284,0.75,fastrange64,books_200M_uint64.ds,200000000
murmur3_128_low,0,10,0.999921,125954146,0.472328,46225125,0.173344,105512605,0.527563,13269780000,66.3489,0.75,modulo,books_200M_uint64.ds,200000000
murmur3_128_low,0,10,0.999921,125954146,0.472328,46225125,0.173344,105512605,0.527563,10016580000,50.0829,0.75,fast_modulo,books_200M_uint64.ds,200000000
murmur3_128_low,0,10,0.999921,125954146,0.472328,46225125,0.173344,105512605,0.527563,9822123000,49.1106,0.75,branchless_fast_modulo,books_200M_uint64.ds,200000000
murmur3_128_upp,0,10,1.0001,125974657,0.472405,46232700,0.173373,105540691,0.527703,9751004000,48.755,0.75,fastrange32,books_200M_uint64.ds,200000000
murmur3_128_upp,0,10,0.999982,125960798,0.472353,46227735,0.173354,105521867,0.527609,10176729000,50.8836,0.75,fastrange64,books_200M_uint64.ds,200000000
murmur3_128_upp,0,10,0.999959,125961042,0.472354,46228120,0.173355,105522496,0.527612,13115102000,65.5755,0.75,modulo,books_200M_uint64.ds,200000000
murmur3_128_upp,0,10,0.999959,125961042,0.472354,46228120,0.173355,105522496,0.527612,10327059000,51.6353,0.75,fast_modulo,books_200M_uint64.ds,200000000
murmur3_128_upp,0,10,0.999959,125961042,0.472354,46228120,0.173355,105522496,0.527612,10262325000,51.3116,0.75,branchless_fast_modulo,books_200M_uint64.ds,200000000
murmur3_128_xor,0,10,1.0002,125987567,0.472453,46239975,0.1734,105560876,0.527804,9750623000,48.7531,0.75,fastrange32,books_200M_uint64.ds,200000000
murmur3_128_xor,0,11,1.00002,125965576,0.472371,46228717,0.173358,105527627,0.527638,10182218000,50.9111,0.75,fastrange64,books_200M_uint64.ds,200000000
murmur3_128_xor,0,10,1.00006,125973178,0.472399,46236351,0.173386,105542863,0.527714,13411227000,67.0561,0.75,modulo,books_200M_uint64.ds,200000000
murmur3_128_xor,0,10,1.00006,125973178,0.472399,46236351,0.173386,105542863,0.527714,10360016000,51.8001,0.75,fast_modulo,books_200M_uint64.ds,200000000
murmur3_128_xor,0,10,1.00006,125973178,0.472399,46236351,0.173386,105542863,0.527714,10325253000,51.6263,0.75,branchless_fast_modulo,books_200M_uint64.ds,200000000
murmur3_128_city,0,10,1.0002,125981796,0.472432,46232261,0.173371,105547391,0.527737,10365603000,51.828,0.75,fastrange32,books_200M_uint64.ds,200000000
murmur3_128_city,0,10,0.999975,125968103,0.47238,46237473,0.173391,105538910,0.527695,10498762000,52.4938,0.75,fastrange64,books_200M_uint64.ds,200000000
murmur3_128_city,0,10,0.999954,125963099,0.472362,46231135,0.173367,105527568,0.527638,15208509000,76.0425,0.75,modulo,books_200M_uint64.ds,200000000
murmur3_128_city,0,10,0.999954,125963099,0.472362,46231135,0.173367,105527568,0.527638,10782899000,53.9145,0.75,fast_modulo,books_200M_uint64.ds,200000000
murmur3_128_city,0,10,0.999954,125963099,0.472362,46231135,0.173367,105527568,0.527638,10552874000,52.7644,0.75,branchless_fast_modulo,books_200M_uint64.ds,200000000
murmur3_fin64,0,10,1.00022,125986775,0.47245,46235685,0.173384,105555794,0.527779,5540000000,27.7,0.75,fastrange32,books_200M_uint64.ds,200000000
murmur3_fin64,0,11,1.00006,125968320,0.472381,46229706,0.173361,105531360,0.527657,5622480000,28.1124,0.75,fastrange64,books_200M_uint64.ds,200000000
murmur3_fin64,0,10,0.999965,125956846,0.472338,46222444,0.173334,105512624,0.527563,8502127000,42.5106,0.75,modulo,books_200M_uint64.ds,200000000
murmur3_fin64,0,10,0.999965,125956846,0.472338,46222444,0.173334,105512624,0.527563,6087787000,30.4389,0.75,fast_modulo,books_200M_uint64.ds,200000000
murmur3_fin64,0,10,0.999965,125956846,0.472338,46222444,0.173334,105512624,0.527563,5785414000,28.9271,0.75,branchless_fast_modulo,books_200M_uint64.ds,200000000
xxh64,0,10,1.00009,125971699,0.472394,46228563,0.173357,105533596,0.527668,6197735000,30.9887,0.75,fastrange32,books_200M_uint64.ds,200000000
xxh64,0,10,0.999987,125961453,0.472355,46227181,0.173352,105521968,0.52761,6769321000,33.8466,0.75,fastrange64,books_200M_uint64.ds,200000000
xxh64,0,10,0.999986,125964110,0.472365,46230633,0.173365,105528077,0.52764,9477134000,47.3857,0.75,modulo,books_200M_uint64.ds,200000000
xxh64,0,10,0.999986,125964110,0.472365,46230633,0.173365,105528077,0.52764,8105623000,40.5281,0.75,fast_modulo,books_200M_uint64.ds,200000000
xxh64,0,10,0.999986,125964110,0.472365,46230633,0.173365,105528077,0.52764,6963245000,34.8162,0.75,branchless_fast_modulo,books_200M_uint64.ds,200000000
xxh3,0,10,1.00013,125976429,0.472412,46233801,0.173377,105543564,0.527718,6183516000,30.9176,0.75,fastrange32,books_200M_uint64.ds,200000000
xxh3,0,10,1.00005,125969734,0.472387,46234052,0.173378,105537120,0.527686,6319085000,31.5954,0.75,fastrange64,books_200M_uint64.ds,200000000
xxh3,0,11,0.999987,125963702,0.472364,46230495,0.173364,105527531,0.527638,9263787000,46.3189,0.75,modulo,books_200M_uint64.ds,200000000
xxh3,0,11,0.999987,125963702,0.472364,46230495,0.173364,105527531,0.527638,7669899000,38.3495,0.75,fast_modulo,books_200M_uint64.ds,200000000
xxh3,0,11,0.999987,125963702,0.472364,46230495,0.173364,105527531,0.527638,6940860000,34.7043,0.75,branchless_fast_modulo,books_200M_uint64.ds,200000000
