hash,nanoseconds_total,nanoseconds_per_key,load_factor,reducer,dataset
mult64_shift60,1669450000,8.34725,1,modulo,osm_cellids_200M_uint64.ds
mult64_shift60,425674000,2.12837,1,fast_modulo,osm_cellids_200M_uint64.ds
mult64_shift60,346868000,1.73434,1,branchless_fast_modulo,osm_cellids_200M_uint64.ds
fibo64_shift60,406899000,2.0345,1,do_nothing,osm_cellids_200M_uint64.ds
fibo64_shift60,209104000,1.04552,1,fastrange32,osm_cellids_200M_uint64.ds
fibo64_shift60,412184000,2.06092,1,fastrange64,osm_cellids_200M_uint64.ds
fibo64_shift60,1671902000,8.35951,1,modulo,osm_cellids_200M_uint64.ds
fibo64_shift60,439815000,2.19908,1,fast_modulo,osm_cellids_200M_uint64.ds
fibo64_shift60,409977000,2.04989,1,branchless_fast_modulo,osm_cellids_200M_uint64.ds
fibo_prime64_shift60,406438000,2.03219,1,do_nothing,osm_cellids_200M_uint64.ds
fibo_prime64_shift60,228650000,1.14325,1,fastrange32,osm_cellids_200M_uint64.ds
fibo_prime64_shift60,416682000,2.08341,1,fastrange64,osm_cellids_200M_uint64.ds
fibo_prime64_shift60,1698271000,8.49136,1,modulo,osm_cellids_200M_uint64.ds
fibo_prime64_shift60,326801000,1.634,1,fast_modulo,osm_cellids_200M_uint64.ds
fibo_prime64_shift60,333848000,1.66924,1,branchless_fast_modulo,osm_cellids_200M_uint64.ds
multadd64_shift60,738202000,3.69101,1,do_nothing,osm_cellids_200M_uint64.ds
multadd64_shift60,422654000,2.11327,1,fastrange32,osm_cellids_200M_uint64.ds
multadd64_shift60,732916000,3.66458,1,fastrange64,osm_cellids_200M_uint64.ds
multadd64_shift60,2179291000,10.8965,1,modulo,osm_cellids_200M_uint64.ds
multadd64_shift60,532688000,2.66344,1,fast_modulo,osm_cellids_200M_uint64.ds
multadd64_shift60,560058000,2.80029,1,branchless_fast_modulo,osm_cellids_200M_uint64.ds
murmur3_128_low,1178122000,5.89061,1,do_nothing,osm_cellids_200M_uint64.ds
murmur3_128_low,1081643000,5.40822,1,fastrange32,osm_cellids_200M_uint64.ds
murmur3_128_low,1241239000,6.20619,1,fastrange64,osm_cellids_200M_uint64.ds
murmur3_128_low,2449648000,12.2482,1,modulo,osm_cellids_200M_uint64.ds
murmur3_128_low,1493156000,7.46578,1,fast_modulo,osm_cellids_200M_uint64.ds
murmur3_128_low,1546067000,7.73033,1,branchless_fast_modulo,osm_cellids_200M_uint64.ds
murmur3_128_upp,1131469000,5.65735,1,do_nothing,osm_cellids_200M_uint64.ds
murmur3_128_upp,1086065000,5.43033,1,fastrange32,osm_cellids_200M_uint64.ds
murmur3_128_upp,1245424000,6.22712,1,fastrange64,osm_cellids_200M_uint64.ds
murmur3_128_upp,2557218000,12.7861,1,modulo,osm_cellids_200M_uint64.ds
murmur3_128_upp,1513319000,7.5666,1,fast_modulo,osm_cellids_200M_uint64.ds
murmur3_128_upp,1311454000,6.55727,1,branchless_fast_modulo,osm_cellids_200M_uint64.ds
murmur3_128_xor,1184084000,5.92042,1,do_nothing,osm_cellids_200M_uint64.ds
murmur3_128_xor,1128808000,5.64404,1,fastrange32,osm_cellids_200M_uint64.ds
murmur3_128_xor,1332072000,6.66036,1,fastrange64,osm_cellids_200M_uint64.ds
murmur3_128_xor,2559707000,12.7985,1,modulo,osm_cellids_200M_uint64.ds
murmur3_128_xor,1550689000,7.75345,1,fast_modulo,osm_cellids_200M_uint64.ds
murmur3_128_xor,1627731000,8.13865,1,branchless_fast_modulo,osm_cellids_200M_uint64.ds
murmur3_128_city,1464296000,7.32148,1,do_nothing,osm_cellids_200M_uint64.ds
murmur3_128_city,1403276000,7.01638,1,fastrange32,osm_cellids_200M_uint64.ds
murmur3_128_city,1578281000,7.8914,1,fastrange64,osm_cellids_200M_uint64.ds
murmur3_128_city,2721857000,13.6093,1,modulo,osm_cellids_200M_uint64.ds
murmur3_128_city,1788739000,8.94369,1,fast_modulo,osm_cellids_200M_uint64.ds
murmur3_128_city,1867529000,9.33764,1,branchless_fast_modulo,osm_cellids_200M_uint64.ds
murmur3_fin64,459410000,2.29705,1,do_nothing,osm_cellids_200M_uint64.ds
murmur3_fin64,319881000,1.5994,1,fastrange32,osm_cellids_200M_uint64.ds
murmur3_fin64,465830000,2.32915,1,fastrange64,osm_cellids_200M_uint64.ds
murmur3_fin64,1739341000,8.6967,1,modulo,osm_cellids_200M_uint64.ds
murmur3_fin64,429346000,2.14673,1,fast_modulo,osm_cellids_200M_uint64.ds
murmur3_fin64,478561000,2.39281,1,branchless_fast_modulo,osm_cellids_200M_uint64.ds
xxh64,783421000,3.91711,1,do_nothing,osm_cellids_200M_uint64.ds
xxh64,688044000,3.44022,1,fastrange32,osm_cellids_200M_uint64.ds
xxh64,813447000,4.06724,1,fastrange64,osm_cellids_200M_uint64.ds
xxh64,2025814000,10.1291,1,modulo,osm_cellids_200M_uint64.ds
xxh64,804475000,4.02237,1,fast_modulo,osm_cellids_200M_uint64.ds
xxh64,867077000,4.33538,1,branchless_fast_modulo,osm_cellids_200M_uint64.ds
xxh3,715694000,3.57847,1,do_nothing,osm_cellids_200M_uint64.ds
xxh3,624599000,3.12299,1,fastrange32,osm_cellids_200M_uint64.ds
xxh3,758646000,3.79323,1,fastrange64,osm_cellids_200M_uint64.ds
xxh3,1915508000,9.57754,1,modulo,osm_cellids_200M_uint64.ds
xxh3,709238000,3.54619,1,fast_modulo,osm_cellids_200M_uint64.ds
xxh3,769741000,3.8487,1,branchless_fast_modulo,osm_cellids_200M_uint64.ds
xxh3_128_low,847558000,4.23779,1,do_nothing,osm_cellids_200M_uint64.ds
xxh3_128_low,734511000,3.67256,1,fastrange32,osm_cellids_200M_uint64.ds
xxh3_128_low,853329000,4.26665,1,fastrange64,osm_cellids_200M_uint64.ds
xxh3_128_low,2093207000,10.466,1,modulo,osm_cellids_200M_uint64.ds
xxh3_128_low,840640000,4.2032,1,fast_modulo,osm_cellids_200M_uint64.ds
xxh3_128_low,908328000,4.54164,1,branchless_fast_modulo,osm_cellids_200M_uint64.ds
xxh3_128_upp,793243000,3.96622,1,do_nothing,osm_cellids_200M_uint64.ds
xxh3_128_upp,738297000,3.69149,1,fastrange32,osm_cellids_200M_uint64.ds
xxh3_128_upp,835335000,4.17668,1,fastrange64,osm_cellids_200M_uint64.ds
xxh3_128_upp,2056301000,10.2815,1,modulo,osm_cellids_200M_uint64.ds
xxh3_128_upp,826302000,4.13151,1,fast_modulo,osm_cellids_200M_uint64.ds
xxh3_128_upp,897097000,4.48548,1,branchless_fast_modulo,osm_cellids_200M_uint64.ds
xxh3_128_xor,850581000,4.25291,1,do_nothing,osm_cellids_200M_uint64.ds
xxh3_128_xor,723194000,3.61597,1,fastrange32,osm_cellids_200M_uint64.ds
xxh3_128_xor,875985000,4.37993,1,fastrange64,osm_cellids_200M_uint64.ds
xxh3_128_xor,2100980000,10.5049,1,modulo,osm_cellids_200M_uint64.ds
xxh3_128_xor,875431000,4.37715,1,fast_modulo,osm_cellids_200M_uint64.ds
xxh3_128_xor,922968000,4.61484,1,branchless_fast_modulo,osm_cellids_200M_uint64.ds
xxh3_128_city,1090052000,5.45026,1,do_nothing,osm_cellids_200M_uint64.ds
xxh3_128_city,998804000,4.99402,1,fastrange32,osm_cellids_200M_uint64.ds
xxh3_128_city,1203334000,6.01667,1,fastrange64,osm_cellids_200M_uint64.ds
xxh3_128_city,2293964000,11.4698,1,modulo,osm_cellids_200M_uint64.ds
xxh3_128_city,1115479000,5.57739,1,fast_modulo,osm_cellids_200M_uint64.ds
xxh3_128_city,1214732000,6.07366,1,branchless_fast_modulo,osm_cellids_200M_uint64.ds
tabulation_small64,623876000,3.11938,1,do_nothing,osm_cellids_200M_uint64.ds
tabulation_small64,530405000,2.65202,1,fastrange32,osm_cellids_200M_uint64.ds
tabulation_small64,646278000,3.23139,1,fastrange64,osm_cellids_200M_uint64.ds
tabulation_small64,1898668000,9.49334,1,modulo,osm_cellids_200M_uint64.ds
tabulation_small64,732522000,3.66261,1,fast_modulo,osm_cellids_200M_uint64.ds
tabulation_small64,690604000,3.45302,1,branchless_fast_modulo,osm_cellids_200M_uint64.ds
tabulation_large64,619223000,3.09611,1,do_nothing,osm_cellids_200M_uint64.ds
tabulation_large64,524768000,2.62384,1,fastrange32,osm_cellids_200M_uint64.ds
tabulation_large64,654786000,3.27393,1,fastrange64,osm_cellids_200M_uint64.ds
tabulation_large64,1963227000,9.81614,1,modulo,osm_cellids_200M_uint64.ds
tabulation_large64,683844000,3.41922,1,fast_modulo,osm_cellids_200M_uint64.ds
tabulation_large64,673670000,3.36835,1,branchless_fast_modulo,osm_cellids_200M_uint64.ds
city64,516884000,2.58442,1,do_nothing,osm_cellids_200M_uint64.ds
city64,460176000,2.30088,1,fastrange32,osm_cellids_200M_uint64.ds
city64,564531000,2.82265,1,fastrange64,osm_cellids_200M_uint64.ds
city64,1847903000,9.23951,1,modulo,osm_cellids_200M_uint64.ds
city64,589144000,2.94572,1,fast_modulo,osm_cellids_200M_uint64.ds
city64,660114000,3.30057,1,branchless_fast_modulo,osm_cellids_200M_uint64.ds
city128_low,1045186000,5.22593,1,do_nothing,osm_cellids_200M_uint64.ds
city128_low,987825000,4.93913,1,fastrange32,osm_cellids_200M_uint64.ds
city128_low,1127387000,5.63693,1,fastrange64,osm_cellids_200M_uint64.ds
city128_low,2376983000,11.8849,1,modulo,osm_cellids_200M_uint64.ds
city128_low,1125837000,5.62918,1,fast_modulo,osm_cellids_200M_uint64.ds
city128_low,1234645000,6.17323,1,branchless_fast_modulo,osm_cellids_200M_uint64.ds
city128_upp,1295302000,6.47651,1,do_nothing,osm_cellids_200M_uint64.ds
city128_upp,1264633000,6.32317,1,fastrange32,osm_cellids_200M_uint64.ds
city128_upp,1396458000,6.98229,1,fastrange64,osm_cellids_200M_uint64.ds
city128_upp,2698784000,13.4939,1,modulo,osm_cellids_200M_uint64.ds
city128_upp,1437075000,7.18537,1,fast_modulo,osm_cellids_200M_uint64.ds
city128_upp,1508686000,7.54343,1,branchless_fast_modulo,osm_cellids_200M_uint64.ds
city128_xor,1335220000,6.6761,1,do_nothing,osm_cellids_200M_uint64.ds
city128_xor,1308083000,6.54041,1,fastrange32,osm_cellids_200M_uint64.ds
city128_xor,1450398000,7.25199,1,fastrange64,osm_cellids_200M_uint64.ds
city128_xor,2731336000,13.6567,1,modulo,osm_cellids_200M_uint64.ds
city128_xor,1466965000,7.33482,1,fast_modulo,osm_cellids_200M_uint64.ds
city128_xor,1563429000,7.81714,1,branchless_fast_modulo,osm_cellids_200M_uint64.ds
city128_city,1643216000,8.21608,1,do_nothing,osm_cellids_200M_uint64.ds
city128_city,1605310000,8.02655,1,fastrange32,osm_cellids_200M_uint64.ds
city128_city,1766434000,8.83217,1,fastrange64,osm_cellids_200M_uint64.ds
city128_city,3091320000,15.4566,1,modulo,osm_cellids_200M_uint64.ds
city128_city,1870737000,9.35369,1,fast_modulo,osm_cellids_200M_uint64.ds
city128_city,1936841000,9.6842,1,branchless_fast_modulo,osm_cellids_200M_uint64.ds
meow64_low,4052051000,20.2603,1,do_nothing,osm_cellids_200M_uint64.ds
meow64_low,4106723000,20.5336,1,fastrange32,osm_cellids_200M_uint64.ds
meow64_low,4279102000,21.3955,1,fastrange64,osm_cellids_200M_uint64.ds
meow64_low,5986014000,29.9301,1,modulo,osm_cellids_200M_uint64.ds
meow64_low,4414883000,22.0744,1,fast_modulo,osm_cellids_200M_uint64.ds
meow64_low,4555918000,22.7796,1,branchless_fast_modulo,osm_cellids_200M_uint64.ds
meow64_upp,4109964000,20.5498,1,do_nothing,osm_cellids_200M_uint64.ds
meow64_upp,4168469000,20.8423,1,fastrange32,osm_cellids_200M_uint64.ds
meow64_upp,4352296000,21.7615,1,fastrange64,osm_cellids_200M_uint64.ds
meow64_upp,5989598000,29.948,1,modulo,osm_cellids_200M_uint64.ds
meow64_upp,4447965000,22.2398,1,fast_modulo,osm_cellids_200M_uint64.ds
meow64_upp,4637857000,23.1893,1,branchless_fast_modulo,osm_cellids_200M_uint64.ds
mult64,349321000,1.7466,0.75,do_nothing,osm_cellids_200M_uint64.ds
mult64,194079000,0.970395,0.75,fastrange32,osm_cellids_200M_uint64.ds
mult64,350951000,1.75476,0.75,fastrange64,osm_cellids_200M_uint64.ds
mult64,1625291000,8.12645,0.75,modulo,osm_cellids_200M_uint64.ds
mult64,377828000,1.88914,0.75,fast_modulo,osm_cellids_200M_uint64.ds
mult64,295883000,1.47942,0.75,branchless_fast_modulo,osm_cellids_200M_uint64.ds
fibo64,349776000,1.74888,0.75,do_nothing,osm_cellids_200M_uint64.ds
fibo64,188282000,0.94141,0.75,fastrange32,osm_cellids_200M_uint64.ds
fibo64,346047000,1.73023,0.75,fastrange64,osm_cellids_200M_uint64.ds
fibo64,1622484000,8.11242,0.75,modulo,osm_cellids_200M_uint64.ds
fibo64,368199000,1.841,0.75,fast_modulo,osm_cellids_200M_uint64.ds
fibo64,294587000,1.47294,0.75,branchless_fast_modulo,osm_cellids_200M_uint64.ds
fibo_prime64,345920000,1.7296,0.75,do_nothing,osm_cellids_200M_uint64.ds
fibo_prime64,184550000,0.92275,0.75,fastrange32,osm_cellids_200M_uint64.ds
fibo_prime64,347778000,1.73889,0.75,fastrange64,osm_cellids_200M_uint64.ds
fibo_prime64,1621452000,8.10726,0.75,modulo,osm_cellids_200M_uint64.ds
fibo_prime64,369759000,1.8488,0.75,fast_modulo,osm_cellids_200M_uint64.ds
fibo_prime64,275210000,1.37605,0.75,branchless_fast_modulo,osm_cellids_200M_uint64.ds
multadd64,562933000,2.81467,0.75,do_nothing,osm_cellids_200M_uint64.ds
multadd64,342863000,1.71431,0.75,fastrange32,osm_cellids_200M_uint64.ds
multadd64,572913000,2.86456,0.75,fastrange64,osm_cellids_200M_uint64.ds
multadd64,1843764000,9.21882,0.75,modulo,osm_cellids_200M_uint64.ds
multadd64,465179000,2.3259,0.75,fast_modulo,osm_cellids_200M_uint64.ds
multadd64,397052000,1.98526,0.75,branchless_fast_modulo,osm_cellids_200M_uint64.ds
mult64_shift60,404124000,2.02062,0.75,do_nothing,osm_cellids_200M_uint64.ds
mult64_shift60,208873000,1.04437,0.75,fastrange32,osm_cellids_200M_uint64.ds
mult64_shift60,402725000,2.01362,0.75,fastrange64,osm_cellids_200M_uint64.ds
mult64_shift60,1666178000,8.33089,0.75,modulo,osm_cellids_200M_uint64.ds
mult64_shift60,515777000,2.57889,0.75,fast_modulo,osm_cellids_200M_uint64.ds
mult64_shift60,331880000,1.6594,0.75,branchless_fast_modulo,osm_cellids_200M_uint64.ds
fibo64_shift60,404365000,2.02182,0.75,do_nothing,osm_cellids_200M_uint64.ds
fibo64_shift60,211605000,1.05802,0.75,fastrange32,osm_cellids_200M_uint64.ds
fibo64_shift60,402095000,2.01047,0.75,fastrange64,osm_cellids_200M_uint64.ds
fibo64_shift60,1665102000,8.32551,0.75,modulo,osm_cellids_200M_uint64.ds
fibo64_shift60,510697000,2.55348,0.75,fast_modulo,osm_cellids_200M_uint64.ds
fibo64_shift60,408939000,2.04469,0.75,branchless_fast_modulo,osm_cellids_200M_uint64.ds
fibo_prime64_shift60,403941000,2.01971,0.75,do_nothing,osm_cellids_200M_uint64.ds
fibo_prime64_shift60,209236000,1.04618,0.75,fastrange32,osm_cellids_200M_uint64.ds
fibo_prime64_shift60,401259000,2.0063,0.75,fastrange64,osm_cellids_200M_uint64.ds
fibo_prime64_shift60,1693903000,8.46952,0.75,modulo,osm_cellids_200M_uint64.ds
fibo_prime64_shift60,410451000,2.05226,0.75,fast_modulo,osm_cellids_200M_uint64.ds
fibo_prime64_shift60,332196000,1.66098,0.75,branchless_fast_modulo,osm_cellids_200M_uint64.ds
multadd64_shift60,730636000,3.65318,0.75,do_nothing,osm_cellids_200M_uint64.ds
multadd64_shift60,421180000,2.1059,0.75,fastrange32,osm_cellids_200M_uint64.ds
multadd64_shift60,728224000,3.64112,0.75,fastrange64,osm_cellids_200M_uint64.ds
multadd64_shift60,2171358000,10.8568,0.75,modulo,osm_cellids_200M_uint64.ds
multadd64_shift60,628278000,3.14139,0.75,fast_modulo,osm_cellids_200M_uint64.ds
multadd64_shift60,558830000,2.79415,0.75,branchless_fast_modulo,osm_cellids_200M_uint64.ds
murmur3_128_low,1178500000,5.8925,0.75,do_nothing,osm_cellids_200M_uint64.ds
murmur3_128_low,1076696000,5.38348,0.75,fastrange32,osm_cellids_200M_uint64.ds
murmur3_128_low,1233939000,6.16969,0.75,fastrange64,osm_cellids_200M_uint64.ds
murmur3_128_low,2448446000,12.2422,0.75,modulo,osm_cellids_200M_uint64.ds
murmur3_128_low,1634486000,8.17243,0.75,fast_modulo,osm_cellids_200M_uint64.ds
murmur3_128_low,1545257000,7.72629,0.75,branchless_fast_modulo,osm_cellids_200M_uint64.ds
murmur3_128_upp,1131591000,5.65795,0.75,do_nothing,osm_cellids_200M_uint64.ds
murmur3_128_upp,1076376000,5.38188,0.75,fastrange32,osm_cellids_200M_uint64.ds
murmur3_128_upp,1237299000,6.1865,0.75,fastrange64,osm_cellids_200M_uint64.ds
murmur3_128_upp,2547078000,12.7354,0.75,modulo,osm_cellids_200M_uint64.ds
murmur3_128_upp,1626777000,8.13388,0.75,fast_modulo,osm_cellids_200M_uint64.ds
murmur3_128_upp,1305638000,6.52819,0.75,branchless_fast_modulo,osm_cellids_200M_uint64.ds
murmur3_128_xor,1174116000,5.87058,0.75,do_nothing,osm_cellids_200M_uint64.ds
murmur3_128_xor,1123599000,5.618,0.75,fastrange32,osm_cellids_200M_uint64.ds
murmur3_128_xor,1325300000,6.6265,0.75,fastrange64,osm_cellids_200M_uint64.ds
murmur3_128_xor,2553896000,12.7695,0.75,modulo,osm_cellids_200M_uint64.ds
murmur3_128_xor,1660811000,8.30405,0.75,fast_modulo,osm_cellids_200M_uint64.ds
murmur3_128_xor,1622884000,8.11442,0.75,branchless_fast_modulo,osm_cellids_200M_uint64.ds
murmur3_128_city,1458191000,7.29096,0.75,do_nothing,osm_cellids_200M_uint64.ds
murmur3_128_city,1403377000,7.01688,0.75,fastrange32,osm_cellids_200M_uint64.ds
murmur3_128_city,1574473000,7.87236,0.75,fastrange64,osm_cellids_200M_uint64.ds
murmur3_128_city,2711959000,13.5598,0.75,modulo,osm_cellids_200M_uint64.ds
murmur3_128_city,1938307000,9.69154,0.75,fast_modulo,osm_cellids_200M_uint64.ds
murmur3_128_city,1868358000,9.34179,0.75,branchless_fast_modulo,osm_cellids_200M_uint64.ds
murmur3_fin64,452823000,2.26411,0.75,do_nothing,osm_cellids_200M_uint64.ds
murmur3_fin64,318313000,1.59157,0.75,fastrange32,osm_cellids_200M_uint64.ds
murmur3_fin64,465209000,2.32604,0.75,fastrange64,osm_cellids_200M_uint64.ds
murmur3_fin64,1738564000,8.69282,0.75,modulo,osm_cellids_200M_uint64.ds
murmur3_fin64,523298000,2.61649,0.75,fast_modulo,osm_cellids_200M_uint64.ds
murmur3_fin64,471966000,2.35983,0.75,branchless_fast_modulo,osm_cellids_200M_uint64.ds
xxh64,774614000,3.87307,0.75,do_nothing,osm_cellids_200M_uint64.ds
xxh64,680759000,3.4038,0.75,fastrange32,osm_cellids_200M_uint64.ds
xxh64,812390000,4.06195,0.75,fastrange64,osm_cellids_200M_uint64.ds
xxh64,2027663000,10.1383,0.75,modulo,osm_cellids_200M_uint64.ds
xxh64,1225341000,6.1267,0.75,fast_modulo,osm_cellids_200M_uint64.ds
xxh64,996975000,4.98488,0.75,branchless_fast_modulo,osm_cellids_200M_uint64.ds
xxh3,740070000,3.70035,0.75,do_nothing,osm_cellids_200M_uint64.ds
xxh3,658879000,3.2944,0.75,fastrange32,osm_cellids_200M_uint64.ds
xxh3,954219000,4.7711,0.75,fastrange64,osm_cellids_200M_uint64.ds
xxh3,1948017000,9.74008,0.75,modulo,osm_cellids_200M_uint64.ds
xxh3,847129000,4.23564,0.75,fast_modulo,osm_cellids_200M_uint64.ds
xxh3,769377000,3.84688,0.75,branchless_fast_modulo,osm_cellids_200M_uint64.ds
xxh3_128_low,850945000,4.25473,0.75,do_nothing,osm_cellids_200M_uint64.ds
xxh3_128_low,737239000,3.6862,0.75,fastrange32,osm_cellids_200M_uint64.ds
xxh3_128_low,848721000,4.2436,0.75,fastrange64,osm_cellids_200M_uint64.ds
xxh3_128_low,2105344000,10.5267,0.75,modulo,osm_cellids_200M_uint64.ds
xxh3_128_low,966182000,4.83091,0.75,fast_modulo,osm_cellids_200M_uint64.ds
xxh3_128_low,908035000,4.54018,0.75,branchless_fast_modulo,osm_cellids_200M_uint64.ds
xxh3_128_upp,795602000,3.97801,0.75,do_nothing,osm_cellids_200M_uint64.ds
xxh3_128_upp,744898000,3.72449,0.75,fastrange32,osm_cellids_200M_uint64.ds
xxh3_128_upp,837678000,4.18839,0.75,fastrange64,osm_cellids_200M_uint64.ds
xxh3_128_upp,2055483000,10.2774,0.75,modulo,osm_cellids_200M_uint64.ds
xxh3_128_upp,958573000,4.79286,0.75,fast_modulo,osm_cellids_200M_uint64.ds
xxh3_128_upp,894030000,4.47015,0.75,branchless_fast_modulo,osm_cellids_200M_uint64.ds
xxh3_128_xor,850407000,4.25203,0.75,do_nothing,osm_cellids_200M_uint64.ds
xxh3_128_xor,724210000,3.62105,0.75,fastrange32,osm_cellids_200M_uint64.ds
xxh3_128_xor,875121000,4.37561,0.75,fastrange64,osm_cellids_200M_uint64.ds
xxh3_128_xor,2102318000,10.5116,0.75,modulo,osm_cellids_200M_uint64.ds
xxh3_128_xor,995251000,4.97625,0.75,fast_modulo,osm_cellids_200M_uint64.ds
xxh3_128_xor,922131000,4.61065,0.75,branchless_fast_modulo,osm_cellids_200M_uint64.ds
xxh3_128_city,1078043000,5.39021,0.75,do_nothing,osm_cellids_200M_uint64.ds
xxh3_128_city,990646000,4.95323,0.75,fastrange32,osm_cellids_200M_uint64.ds
xxh3_128_city,1201596000,6.00798,0.75,fastrange64,osm_cellids_200M_uint64.ds
xxh3_128_city,2290525000,11.4526,0.75,modulo,osm_cellids_200M_uint64.ds
xxh3_128_city,1269471000,6.34736,0.75,fast_modulo,osm_cellids_200M_uint64.ds
xxh3_128_city,1216521000,6.08261,0.75,branchless_fast_modulo,osm_cellids_200M_uint64.ds
tabulation_small64,618378000,3.09189,0.75,do_nothing,osm_cellids_200M_uint64.ds
tabulation_small64,540392000,2.70196,0.75,fastrange32,osm_cellids_200M_uint64.ds
tabulation_small64,647317000,3.23658,0.75,fastrange64,osm_cellids_200M_uint64.ds
tabulation_small64,1897393000,9.48697,0.75,modulo,osm_cellids_200M_uint64.ds
tabulation_small64,790540000,3.9527,0.75,fast_modulo,osm_cellids_200M_uint64.ds
tabulation_small64,683606000,3.41803,0.75,branchless_fast_modulo,osm_cellids_200M_uint64.ds
tabulation_large64,624916000,3.12458,0.75,do_nothing,osm_cellids_200M_uint64.ds
tabulation_large64,523211000,2.61605,0.75,fastrange32,osm_cellids_200M_uint64.ds
tabulation_large64,650028000,3.25014,0.75,fastrange64,osm_cellids_200M_uint64.ds
tabulation_large64,1952180000,9.7609,0.75,modulo,osm_cellids_200M_uint64.ds
tabulation_large64,738043000,3.69021,0.75,fast_modulo,osm_cellids_200M_uint64.ds
tabulation_large64,670968000,3.35484,0.75,branchless_fast_modulo,osm_cellids_200M_uint64.ds
city64,511259000,2.55629,0.75,do_nothing,osm_cellids_200M_uint64.ds
city64,459199000,2.296,0.75,fastrange32,osm_cellids_200M_uint64.ds
city64,563339000,2.81669,0.75,fastrange64,osm_cellids_200M_uint64.ds
city64,1850890000,9.25445,0.75,modulo,osm_cellids_200M_uint64.ds
city64,726570000,3.63285,0.75,fast_modulo,osm_cellids_200M_uint64.ds
city64,664039000,3.3202,0.75,branchless_fast_modulo,osm_cellids_200M_uint64.ds
city128_low,1047923000,5.23961,0.75,do_nothing,osm_cellids_200M_uint64.ds
city128_low,984234000,4.92117,0.75,fastrange32,osm_cellids_200M_uint64.ds
city128_low,1129031000,5.64516,0.75,fastrange64,osm_cellids_200M_uint64.ds
city128_low,2376043000,11.8802,0.75,modulo,osm_cellids_200M_uint64.ds
city128_low,1316869000,6.58434,0.75,fast_modulo,osm_cellids_200M_uint64.ds
city128_low,1234251000,6.17126,0.75,branchless_fast_modulo,osm_cellids_200M_uint64.ds
city128_upp,1293636000,6.46818,0.75,do_nothing,osm_cellids_200M_uint64.ds
city128_upp,1262366000,6.31183,0.75,fastrange32,osm_cellids_200M_uint64.ds
city128_upp,1394232000,6.97116,0.75,fastrange64,osm_cellids_200M_uint64.ds
city128_upp,2682512000,13.4126,0.75,modulo,osm_cellids_200M_uint64.ds
city128_upp,1619056000,8.09528,0.75,fast_modulo,osm_cellids_200M_uint64.ds
city128_upp,1510442000,7.55221,0.75,branchless_fast_modulo,osm_cellids_200M_uint64.ds
city128_xor,1333713000,6.66856,0.75,do_nothing,osm_cellids_200M_uint64.ds
city128_xor,1306858000,6.53429,0.75,fastrange32,osm_cellids_200M_uint64.ds
city128_xor,1437760000,7.1888,0.75,fastrange64,osm_cellids_200M_uint64.ds
city128_xor,2732381000,13.6619,0.75,modulo,osm_cellids_200M_uint64.ds
city128_xor,1664653000,8.32327,0.75,fast_modulo,osm_cellids_200M_uint64.ds
city128_xor,1564206000,7.82103,0.75,branchless_fast_modulo,osm_cellids_200M_uint64.ds
city128_city,1639571000,8.19785,0.75,do_nothing,osm_cellids_200M_uint64.ds
city128_city,1607030000,8.03515,0.75,fastrange32,osm_cellids_200M_uint64.ds
