dataset,numelements,load_factor,hash,reducer,min,max,std_dev,empty_slots,empty_slots_percent,colliding_slots,colliding_slots_percent,total_colliding_keys,total_colliding_keys_percent,nanoseconds_total,nanoseconds_per_key
gapped_10percent_200M_uint64,200000000,0.250000,mult_add64,fastrange32,0,1,0.866025,600000000,0.750000,0,0.000000,0,0.000000,7416717693,37.083588
gapped_10percent_200M_uint64,200000000,0.500000,murmur3_128_low,fastrange32,0,9,1.000401,242660643,0.606652,36106533,0.090266,78767176,0.393836,13130325514,65.651628
gapped_10percent_200M_uint64,200000000,1.000000,xxh3,fast_modulo,0,11,0.999991,73575684,0.367878,52848071,0.264240,126423755,0.632119,7207113364,36.035567
gapped_1percent_200M_uint64,200000000,0.750000,random_hash,fast_modulo,0,8,0.963091,122371684,0.458894,45194897,0.169481,100899915,0.504500,37563052695,187.815263
gapped_1percent_200M_uint64,200000000,1.000000,mult_prime_shift36_64,fast_modulo,0,4,1.429535,123098109,0.615491,61049648,0.305248,184147757,0.920739,5581783380,27.908917
gapped_1percent_200M_uint64,200000000,0.750000,mult_prime64,fastrange32,0,2,0.879874,119084508,0.446567,52417842,0.196567,104835684,0.524178,4811198560,24.055993
gapped_1percent_200M_uint64,200000000,1.000000,mult_fibonacci_shift36_64,fastrange32,0,18,3.877918,187500000,0.937500,12500000,0.062500,200000000,1.000000,4045871627,20.229358
gapped_10percent_200M_uint64,200000000,1.000000,xxh3_128_low,fastrange32,0,11,1.000311,73599259,0.367996,52847568,0.264238,126446827,0.632234,5850020364,29.250102
gapped_10percent_200M_uint64,200000000,0.250000,mult_add64,fastrange64,0,1,0.866025,600000000,0.750000,0,0.000000,0,0.000000,7030541418,35.152707
gapped_1percent_200M_uint64,200000000,1.000000,mult_fibonacci_shift36_64,fastrange64,0,200000000,14142.135553,199999999,1.000000,1,0.000000,200000000,1.000000,385603480,1.928017
gapped_1percent_200M_uint64,200000000,0.750000,mult_prime64,fastrange64,0,4,1.479018,184904913,0.693393,60686506,0.227574,178924753,0.894624,4769624625,23.848123
gapped_10percent_200M_uint64,200000000,0.750000,murmur3_128_city,fast_modulo,0,10,1.000033,125969060,0.472384,46231553,0.173368,105533947,0.527670,19598487854,97.992439
gapped_10percent_200M_uint64,200000000,0.500000,murmur3_128_low,fastrange64,0,8,1.000013,242614134,0.606535,36083588,0.090209,78697722,0.393489,12680266661,63.401333
fb_200M_uint64,200000000,0.250000,meow64_low,fastrange32,0,7,1.000973,623190837,0.778989,21310778,0.026638,44501615,0.222508,26175473083,130.877365
gapped_10percent_200M_uint64,200000000,1.000000,xxh3_128_low,fastrange64,0,11,1.000058,73577387,0.367887,52845861,0.264229,126423248,0.632116,5911211148,29.556056
gapped_1percent_200M_uint64,200000000,1.000000,mult_fibonacci_shift36_64,fast_modulo,0,2,0.643929,41464443,0.207322,41464443,0.207322,82928886,0.414644,5927369162,29.636846
gapped_10percent_200M_uint64,200000000,0.250000,mult_add64,fast_modulo,0,2,1.182730,664884925,0.831106,64884925,0.081106,129769850,0.648849,8660248140,43.301241
gapped_1percent_200M_uint64,200000000,1.000000,mult_fibonacci_prime_shift36_64,fastrange32,0,18,3.877728,187500000,0.937500,12500000,0.062500,200000000,1.000000,3932130282,19.660651
gapped_10percent_200M_uint64,200000000,0.750000,murmur_finalizer64,fastrange32,0,11,1.000152,125980313,0.472426,46234435,0.173379,105548082,0.527740,5990911906,29.954560
gapped_1percent_200M_uint64,200000000,1.000000,mult_fibonacci_prime_shift36_64,fastrange64,0,200000000,14142.135553,199999999,1.000000,1,0.000000,200000000,1.000000,339945053,1.699725
gapped_1percent_200M_uint64,200000000,0.750000,mult_prime64,fast_modulo,0,3,1.128391,151333936,0.567502,67007841,0.251279,151675111,0.758376,7164965942,35.824830
gapped_10percent_200M_uint64,200000000,1.000000,xxh3_128_low,fast_modulo,0,10,1.000091,73584385,0.367922,52849419,0.264247,126433804,0.632169,7249182001,36.245910
consecutive_200M_uint64,200000000,0.250000,meow64_low,fast_modulo,0,8,1.000011,623043509,0.778804,21202570,0.026503,44246079,0.221230,34155968337,170.779842
gapped_1percent_200M_uint64,200000000,0.750000,mult_fibonacci64,fastrange32,0,4,1.407347,181975048,0.682406,64516242,0.241936,179824624,0.899123,5115144156,25.575721
gapped_10percent_200M_uint64,200000000,0.250000,mult_prime_shift36_64,fastrange32,0,6,2.094235,752282193,0.940353,44902184,0.056128,197184377,0.985922,4669745525,23.348728
gapped_1percent_200M_uint64,200000000,1.000000,mult_fibonacci_prime_shift36_64,fast_modulo,0,2,0.628174,39460304,0.197302,39460304,0.197302,78920608,0.394603,6454524926,32.272625
gapped_10percent_200M_uint64,200000000,0.750000,murmur_finalizer64,fastrange64,0,9,0.999917,125957328,0.472340,46227288,0.173352,105517950,0.527590,6045119500,30.225597
gapped_10percent_200M_uint64,200000000,0.500000,murmur3_128_low,fast_modulo,0,9,1.000008,242612748,0.606532,36080625,0.090202,78693373,0.393467,13386113237,66.930566
gapped_10percent_200M_uint64,200000000,0.250000,mult_prime_shift36_64,fastrange64,0,200000000,14142.135606,799999999,1.000000,1,0.000000,200000000,1.000000,341486748,1.707434
gapped_10percent_200M_uint64,200000000,1.000000,xxh3_128_upp,fastrange32,0,11,1.000245,73593297,0.367966,52846635,0.264233,126439932,0.632200,6122520590,30.612603
gapped_1percent_200M_uint64,200000000,0.750000,mult_fibonacci64,fastrange64,0,2,0.592226,76739866,0.287774,10073200,0.037775,20146400,0.100732,4922369378,24.611847
gapped_1percent_200M_uint64,200000000,1.000000,mult_add_shift28_64,fastrange32,0,3,0.990608,88096228,0.440481,78062057,0.390310,166158285,0.830791,5858658390,29.293292
gapped_10percent_200M_uint64,200000000,1.000000,xxh3_128_upp,fastrange64,0,11,0.999968,73571965,0.367860,52848359,0.264242,126420324,0.632102,5625830970,28.129155
gapped_10percent_200M_uint64,200000000,0.750000,murmur_finalizer64,fast_modulo,0,11,0.999998,125963247,0.472362,46225161,0.173344,105521742,0.527609,8683210266,43.416051
gapped_10percent_200M_uint64,200000000,0.250000,mult_prime_shift36_64,fast_modulo,0,4,1.606846,714917063,0.893646,61711434,0.077139,176628497,0.883142,6159851224,30.799256
gapped_1percent_200M_uint64,200000000,0.750000,mult_fibonacci64,fast_modulo,0,2,0.566767,73789137,0.276709,7122471,0.026709,14244942,0.071225,6756206407,33.781032
gapped_1percent_200M_uint64,200000000,1.000000,mult_add_shift28_64,fastrange64,0,2,0.481980,23230471,0.116152,23230471,0.116152,46460942,0.232305,5119980779,25.599904
fb_200M_uint64,200000000,0.250000,meow64_low,fastrange64,0,7,0.999976,623037432,0.778797,21197153,0.026496,44234585,0.221173,23583311536,117.916558
gapped_10percent_200M_uint64,200000000,0.500000,murmur3_128_upp,fastrange32,0,8,1.000432,242664940,0.606662,36107842,0.090270,78772782,0.393864,13000427025,65.002135
gapped_10percent_200M_uint64,200000000,1.000000,xxh3_128_upp,fast_modulo,0,11,0.999954,73574393,0.367872,52851963,0.264260,126426356,0.632132,6557416687,32.787083
gapped_1percent_200M_uint64,200000000,0.750000,mult_fibonacci_prime64,fastrange32,0,2,1.053327,152616392,0.572311,85949726,0.322311,171899452,0.859497,4918821752,24.594109
gapped_10percent_200M_uint64,200000000,0.250000,mult_fibonacci_shift36_64,fastrange32,0,6,1.985485,750004792,0.937506,49837145,0.062296,199841937,0.999210,4575268752,22.876344
gapped_1percent_200M_uint64,200000000,1.000000,mult_add_shift28_64,fast_modulo,0,3,0.859005,64409087,0.322045,55029182,0.275146,119438269,0.597191,7018435088,35.092175
gapped_10percent_200M_uint64,200000000,0.750000,xxh64,fastrange32,0,11,1.000118,125978660,0.472420,46236539,0.173387,105548533,0.527743,8644058900,43.220295
gapped_10percent_200M_uint64,200000000,0.250000,mult_fibonacci_shift36_64,fastrange64,0,200000000,14142.135606,799999999,1.000000,1,0.000000,200000000,1.000000,335221319,1.676107
gapped_1percent_200M_uint64,200000000,0.750000,mult_fibonacci_prime64,fastrange64,0,2,0.544077,71268597,0.267257,4601931,0.017257,9203862,0.046019,4640637655,23.203188
gapped_10percent_200M_uint64,200000000,1.000000,xxh3_128_xor,fastrange32,0,11,1.000217,73590941,0.367955,52848633,0.264243,126439574,0.632198,6527819771,32.639099
consecutive_200M_uint64,200000000,0.250000,meow64_upp,fastrange32,0,7,1.001008,623198301,0.778998,21318115,0.026648,44516416,0.222582,27723254145,138.616271
gapped_1percent_200M_uint64,200000000,0.750000,mult_fibonacci_prime64,fast_modulo,0,2,0.651517,84114068,0.315428,17447402,0.065428,34894804,0.174474,6446076581,32.230383
gapped_10percent_200M_uint64,200000000,0.250000,mult_fibonacci_shift36_64,fast_modulo,0,2,0.936589,612719915,0.765900,12719915,0.015900,25439830,0.127199,5790755554,28.953778
gapped_10percent_200M_uint64,200000000,0.750000,xxh64,fastrange64,0,10,1.000023,125964045,0.472365,46225890,0.173347,105523269,0.527616,8817593571,44.087968
gapped_10percent_200M_uint64,200000000,0.500000,murmur3_128_upp,fastrange64,0,9,1.000006,242610511,0.606526,36078528,0.090196,78689039,0.393445,14054793284,70.273966
gapped_1percent_200M_uint64,200000000,1.000000,murmur3_128_low,fastrange32,0,11,1.000255,73595486,0.367977,52851247,0.264256,126446733,0.632234,12511923505,62.559618
gapped_10percent_200M_uint64,200000000,1.000000,xxh3_128_xor,fastrange64,0,11,0.999973,73570104,0.367851,52842299,0.264211,126412403,0.632062,6701730713,33.508654
gapped_1percent_200M_uint64,200000000,0.750000,mult_add64,fastrange32,0,2,0.538821,70699465,0.265123,4032799,0.015123,8065598,0.040328,5013164891,25.065824
gapped_10percent_200M_uint64,200000000,0.250000,mult_fibonacci_prime_shift36_64,fastrange32,0,6,1.984007,750004617,0.937506,49842210,0.062303,199846827,0.999234,4353604681,21.768023
fb_200M_uint64,200000000,0.250000,meow64_low,fast_modulo,0,7,1.000004,623041735,0.778802,21200896,0.026501,44242631,0.221213,25531854628,127.659273
gapped_10percent_200M_uint64,200000000,0.250000,mult_fibonacci_prime_shift36_64,fastrange64,0,200000000,14142.135606,799999999,1.000000,1,0.000000,200000000,1.000000,337575664,1.687878
gapped_1percent_200M_uint64,200000000,0.750000,mult_add64,fastrange64,0,2,0.888363,120585515,0.452196,53918849,0.202196,107837698,0.539188,4727586958,23.637935
gapped_10percent_200M_uint64,200000000,1.000000,xxh3_128_xor,fast_modulo,0,11,1.000019,73579170,0.367896,52850608,0.264253,126429778,0.632149,8130905804,40.654529
gapped_10percent_200M_uint64,200000000,0.750000,xxh64,fast_modulo,0,11,0.999978,125963925,0.472365,46230768,0.173365,105528027,0.527640,10148830660,50.744153
gapped_1percent_200M_uint64,200000000,1.000000,murmur3_128_low,fastrange64,0,11,1.000063,73582315,0.367912,52852540,0.264263,126434855,0.632174,12572423883,62.862119
gapped_10percent_200M_uint64,200000000,0.500000,murmur3_128_upp,fast_modulo,0,8,1.000015,242616629,0.606542,36087410,0.090219,78704039,0.393520,13766339280,68.831696
gapped_1percent_200M_uint64,200000000,0.750000,mult_add64,fast_modulo,0,2,1.000166,141699877,0.531375,75033211,0.281375,150066422,0.750332,6726287902,33.631440
gapped_10percent_200M_uint64,200000000,0.250000,mult_fibonacci_prime_shift36_64,fast_modulo,0,2,0.898034,605646506,0.757058,5646506,0.007058,11293012,0.056465,6041101103,30.205506
gapped_10percent_200M_uint64,200000000,0.750000,xxh3,fastrange32,0,9,1.000154,125977522,0.472416,46230127,0.173363,105540983,0.527705,6397399544,31.986998
gapped_10percent_200M_uint64,200000000,1.000000,xxh3_128_city,fastrange32,0,10,1.000158,73587170,0.367936,52849083,0.264245,126436253,0.632181,8813987939,44.069940
consecutive_200M_uint64,200000000,0.250000,meow64_upp,fastrange64,0,7,1.000000,623039896,0.778800,21197699,0.026497,44237595,0.221188,21649194867,108.245974
gapped_1percent_200M_uint64,200000000,0.750000,mult_prime_shift36_64,fastrange32,0,15,3.411772,249999999,0.937500,16666667,0.062500,200000000,1.000000,3894390319,19.471952
gapped_1percent_200M_uint64,200000000,0.750000,mult_prime_shift36_64,fastrange64,0,200000000,14142.135571,266666665,1.000000,1,0.000000,200000000,1.000000,331329417,1.656647
gapped_10percent_200M_uint64,200000000,0.750000,xxh3,fastrange64,0,11,1.000011,125966999,0.472376,46230442,0.173364,105530775,0.527654,6356355185,31.781776
gapped_1percent_200M_uint64,200000000,1.000000,murmur3_128_low,fast_modulo,0,11,1.000059,73580895,0.367904,52850096,0.264250,126430991,0.632155,12813295385,64.066477
gapped_10percent_200M_uint64,200000000,0.250000,mult_add_shift28_64,fastrange32,0,1,0.866025,600000000,0.750000,0,0.000000,0,0.000000,7728637083,38.643185
gapped_1percent_200M_uint64,200000000,0.750000,mult_prime_shift36_64,fast_modulo,0,4,1.475904,184719966,0.692700,60851139,0.228192,178904439,0.894522,6434482951,32.172415
gapped_10percent_200M_uint64,200000000,1.000000,xxh3_128_city,fastrange64,0,11,1.000003,73576811,0.367884,52851449,0.264257,126428260,0.632141,8741755745,43.708779
gapped_10percent_200M_uint64,200000000,0.500000,murmur3_128_xor,fastrange32,0,8,1.000334,242655052,0.606638,36103919,0.090260,78758971,0.393795,12932503723,64.662519
gapped_1percent_200M_uint64,200000000,0.750000,mult_fibonacci_shift36_64,fastrange32,0,14,3.360875,249999999,0.937500,16666667,0.062500,200000000,1.000000,3921016701,19.605084
gapped_1percent_200M_uint64,200000000,0.750000,mult_fibonacci_shift36_64,fastrange64,0,200000000,14142.135571,266666665,1.000000,1,0.000000,200000000,1.000000,328427195,1.642136
gapped_10percent_200M_uint64,200000000,0.750000,xxh3,fast_modulo,0,10,1.000051,125967872,0.472380,46227559,0.173353,105528765,0.527644,8989628554,44.948143
fb_200M_uint64,200000000,0.250000,meow64_upp,fastrange32,0,7,1.001020,623197897,0.778997,21314947,0.026644,44512844,0.222564,26650695159,133.253476
gapped_10percent_200M_uint64,200000000,1.000000,xxh3_128_city,fast_modulo,0,11,0.999971,73576238,0.367881,52855458,0.264277,126431696,0.632158,8948609380,44.743047
gapped_10percent_200M_uint64,200000000,0.250000,mult_add_shift28_64,fastrange64,0,1,0.866025,600000000,0.750000,0,0.000000,0,0.000000,8373090486,41.865452
gapped_1percent_200M_uint64,200000000,1.000000,murmur3_128_upp,fastrange32,0,11,1.000232,73593179,0.367966,52846507,0.264233,126439686,0.632198,12297265532,61.486328
gapped_1percent_200M_uint64,200000000,0.750000,mult_fibonacci_shift36_64,fast_modulo,0,4,0.602127,77744145,0.291541,10947266,0.041052,22024745,0.110124,6684331288,33.421656
gapped_10percent_200M_uint64,200000000,0.750000,xxh3_128_low,fastrange32,0,11,1.000227,125987700,0.472454,46237527,0.173391,105558561,0.527793,6203420943,31.017105
gapped_10percent_200M_uint64,200000000,0.500000,murmur3_128_xor,fastrange64,0,9,1.000002,242613593,0.606534,36082111,0.090205,78695704,0.393479,13330197101,66.650986
consecutive_200M_uint64,200000000,0.250000,meow64_upp,fast_modulo,0,7,1.000008,623042433,0.778803,21201099,0.026501,44243532,0.221218,23363876934,116.819385
gapped_1percent_200M_uint64,200000000,0.750000,mult_fibonacci_prime_shift36_64,fastrange32,0,14,3.360488,249999999,0.937500,16666667,0.062500,200000000,1.000000,3831150830,19.155754
gapped_1percent_200M_uint64,200000000,0.750000,mult_fibonacci_prime_shift36_64,fastrange64,0,200000000,14142.135571,266666665,1.000000,1,0.000000,200000000,1.000000,328814986,1.644075
gapped_10percent_200M_uint64,200000000,0.250000,mult_add_shift28_64,fast_modulo,0,3,1.057888,636606800,0.795759,36300946,0.045376,72907746,0.364539,8666630616,43.333153
gapped_10percent_200M_uint64,200000000,1.000000,tabulation_1x255_64,fastrange32,0,10003,4.272293,168898553,0.844493,30960625,0.154803,199859178,0.999296,11732021042,58.660105
gapped_1percent_200M_uint64,200000000,1.000000,murmur3_128_upp,fastrange64,0,10,1.000053,73578951,0.367895,52847863,0.264239,126426814,0.632134,12178647134,60.893236
gapped_10percent_200M_uint64,200000000,0.750000,xxh3_128_low,fastrange64,0,10,1.000064,125973493,0.472401,46234321,0.173379,105541148,0.527706,9349541563,46.747708
gapped_1percent_200M_uint64,200000000,0.750000,mult_fibonacci_prime_shift36_64,fast_modulo,0,4,0.553823,72266407,0.270999,5542077,0.020783,11141818,0.055709,6757121611,33.785608
consecutive_200M_uint64,200000000,0.250000,aqua0_64,fastrange32,0,7,1.001109,623213818,0.779017,21330155,0.026663,44543973,0.222720,6351328494,31.756642
gapped_1percent_200M_uint64,200000000,0.750000,mult_add_shift28_64,fastrange32,0,2,0.937879,129628344,0.486106,62961678,0.236106,125923356,0.629617,5199720478,25.998602
gapped_10percent_200M_uint64,200000000,1.000000,tabulation_1x255_64,fastrange64,0,9998,4.269282,168873175,0.844366,30985883,0.154929,199859058,0.999295,11901332661,59.506663
gapped_10percent_200M_uint64,200000000,0.500000,murmur3_128_xor,fast_modulo,0,9,0.999985,242610282,0.606526,36080465,0.090201,78690747,0.393454,17037125178,85.185626
consecutive_200M_uint64,200000000,0.250000,aqua0_64,fastrange64,0,8,0.999896,623024676,0.778781,21187549,0.026484,44212225,0.221061,6046148127,30.230741
gapped_1percent_200M_uint64,200000000,1.000000,murmur3_128_upp,fast_modulo,0,11,0.999940,73572235,0.367861,52851703,0.264259,126423938,0.632120,11976843440,59.884217
gapped_1percent_200M_uint64,200000000,0.750000,mult_add_shift28_64,fastrange64,0,2,0.649439,83843812,0.314414,17177146,0.064414,34354292,0.171771,5168094389,25.840472
gapped_10percent_200M_uint64,200000000,0.750000,xxh3_128_low,fast_modulo,0,10,0.999966,125961255,0.472355,46227855,0.173354,105522444,0.527612,11284953553,56.424768
gapped_10percent_200M_uint64,200000000,0.250000,murmur3_128_low,fastrange32,0,7,1.000992,623194057,0.778993,21313486,0.026642,44507543,0.222538,14550483030,72.752415
gapped_1percent_200M_uint64,200000000,0.750000,mult_add_shift28_64,fast_modulo,0,2,0.827034,110065180,0.412744,43398514,0.162744,86797028,0.433985,7453741433,37.268707
gapped_10percent_200M_uint64,200000000,1.000000,tabulation_1x255_64,fast_modulo,0,9998,4.269612,168871554,0.844358,30987181,0.154936,199858735,0.999294,13230401124,66.152006
consecutive_200M_uint64,200000000,0.250000,aqua0_64,fast_modulo,0,7,1.000015,623043024,0.778804,21201739,0.026502,44244763,0.221224,7616167070,38.080835
gapped_10percent_200M_uint64,200000000,0.750000,xxh3_128_upp,fastrange32,0,10,1.000154,125979681,0.472424,46231965,0.173370,105544980,0.527725,7736987992,38.684940
gapped_1percent_200M_uint64,200000000,1.000000,murmur3_128_xor,fastrange32,0,11,1.000219,73588042,0.367940,52843134,0.264216,126431176,0.632156,11817103672,59.085518
fb_200M_uint64,200000000,0.250000,meow64_upp,fastrange64,0,7,0.999999,623041389,0.778802,21200494,0.026501,44241883,0.221209,41952950739,209.764754
gapped_10percent_200M_uint64,200000000,0.500000,murmur3_128_city,fastrange32,0,9,1.000438,242664331,0.606661,36106585,0.090266,78770916,0.393855,16731676545,83.658383
